claim_id,claim_text,checkability_score,verifiability_score,harm_score,overall_score,checkability_decision,verifiability_decision,harm_decision,overall_decision
6291fc97-8db8-41bd-bc9f-7c7672931242,"Joe Biden has won an election, with the outcome being celebrated by some and met with skepticism by others.",0.07444108,0.21266493,0.1364637,0.06363795,False,False,False,False
9a20d3f1-a60e-40e4-ab3b-bd1f10b065ec,"Joe Biden has won the presidential election and the author is expressing relief, happiness, or a mix of both.",0.07972436,0.26898822,0.13789128,0.030093726,False,False,False,False
2562cb82-05aa-4e84-ae4a-3febdc5cb476,The tweets discuss the outcome of the 2020 US presidential election and the implications of democracy.,0.049464636,0.07582429,0.09083208,0.026885519,False,False,False,False
ef318b85-c2ba-43e3-b06c-c9a0d8049e38,"Joe Biden has won the presidency, and Donald Trump has been voted out of office.",0.09180764,0.3169584,0.1392312,0.066939384,False,False,False,False
f76231fb-1a39-4634-94e3-f152050137b4,Democracy has prevailed in the US with Joe Biden's election as the new President.,0.09190474,0.30387947,0.14146738,0.06060576,False,False,False,False
bba8b9f6-77d1-47b8-bad5-5e06e80d5c9b,"Joe Biden won the presidential election, eliciting reactions ranging from celebration to mixed emotions.",0.12760454,0.32931438,0.13717979,0.048090342,False,False,False,False
79bb0bd2-3d43-43b7-a585-b27373148a15,Donald Trump's reaction to losing the 2020 US presidential election is being mocked and ridiculed.,0.28157273,0.4342262,0.17297164,0.21073304,False,False,False,False
e71fcd42-2ad1-4cca-8922-7783884744c5,"Joe Biden is elected as the 46th US President, with Kamala Harris as the first woman Vice President.",0.17410257,0.54065317,0.1722698,0.115517505,False,True,False,False
a6863383-1a88-4b25-bf87-764c9ab0f2ec,"Joe Biden becomes the 46th US president, breaking the record as the oldest president ever to take office.",0.6793346,0.9285913,0.31903833,0.89236134,True,True,False,True
c6fa4516-46e5-4552-8542-5015147aadbe,Van Jones's emotional reaction on CNN captures the widespread elation and relief over Joe Biden's election victory.,0.070861794,0.27384695,0.13389711,0.060938854,False,False,False,False
ef09005b-acbe-4574-9db9-aad732aeff0b,"Joe Biden is a presidential candidate who embodies unity, decency, and character, making him a desirable leader.",0.025238512,0.068729766,0.085704796,0.008569023,False,False,False,False
f8c6f63c-cd81-4af6-8089-dc432c2e0fb5,The tweets express relief and elation that a new US administration under Biden has brought a sense of freedom.,0.05022902,0.12660404,0.110913604,0.055957653,False,False,False,False
020b529d-6e2b-4045-a649-8dadd2da53ee,Fox News projects Joe Biden as the winner of the US presidential election.,0.45752344,0.65506023,0.23283668,0.52116764,False,True,False,True
86198042-9367-4451-ac3d-4604ac8c4913,The outcome of the 2020 US presidential election and reactions to it.,0.04651313,0.06392813,0.08879627,0.016396517,False,False,False,False
6660fd2c-bdc9-4950-b95e-8ad65cfcc2c2,Donald Trump was golfing when Joe Biden was announced as the winner of the 2020 US presidential election.,0.6642292,0.94874096,0.29344174,0.74084014,True,True,False,True
756a525f-8751-4a07-8493-f09e40944e52,Joe Biden has been elected or re-elected as the President of the United States.,0.05431849,0.2532995,0.10639686,0.02917073,False,False,False,False
f13d0bcd-50a5-4bd2-836b-dd0196300ab9,CNN and other major news outlets project Joe Biden as the next US President.,0.5960269,0.82169986,0.24316111,0.68410736,True,True,False,True
3eb865ca-6487-45db-b637-b79f15d799ce,The tweets are congratulating Joe Biden and Kamala Harris on their election as President and Vice President.,0.1781288,0.57610863,0.14425719,0.12077277,False,True,False,False
10af718a-6305-409e-92a4-12270c58ac6f,Joe Biden's election victory marks a return to order and stability in the United States.,0.040048424,0.13134138,0.121411614,0.020161128,False,False,False,False
c4185403-9725-4e22-ba74-bb2efa937074,The tweets express pride and celebration over Joe Biden's election as the President of the United States.,0.102075554,0.3095343,0.16154592,0.075060084,False,False,False,False
520a76ff-ba0c-4724-aac2-a950382078de,The tweets are discussing and celebrating Joe Biden's presidency or a recent event related to him.,0.081229664,0.20080934,0.12414619,0.09017633,False,False,False,False
d03626cb-8aca-479a-900c-6f5c00ec8bf8,Indian Twitter users express concerns about the potential impact of a Biden presidency on India's strategic interests.,0.20833734,0.37404904,0.1688809,0.19173408,False,False,False,False
d6bdb4fb-13ff-47ea-8f07-41f611473f42,The tweets discuss the implications of Joe Biden's US presidential win on the UK and its politics.,0.08272215,0.16764176,0.12897813,0.079090096,False,False,False,False
1080ea3d-08d7-4c1b-9106-ca7eaafcdbd9,Donald Trump is a great leader who fought against the ruling elite and biased media.,0.057409216,0.18850625,0.12717378,0.027260223,False,False,False,False
c21e8f1f-400d-41f9-983c-fcdc7c2f8f40,"Joe Biden has achieved a significant victory or accomplishment, as indicated by celebratory and triumphant language.",0.061571024,0.25346652,0.12238879,0.042478167,False,False,False,False
3320d632-808d-4a87-be66-8d761ad7bdb7,"The tweets discuss Donald Trump's presidency, his supporters, and the reactions to his actions and legacy.",0.041918773,0.14344913,0.11103948,0.034621567,False,False,False,False
dbda6f8f-888c-4ada-b463-2fa7beecc9f7,The crowd at Joe Biden's inauguration is expected to be larger than Trump's inauguration crowd.,0.27767327,0.40198007,0.21313408,0.46022865,False,False,False,False
d1994da8-9dd1-418a-9ffa-aea095c5df12,The core claim is that Joe Biden's presidential win is a victory against Trump and a positive step for America.,0.1192605,0.2674181,0.18470566,0.18775764,False,False,False,False
30fe379b-aa43-4fc3-b9c3-db4da3a4b1f1,"The tweets claim that Donald Trump has been fired, echoing the phrase from the TV show ""The Apprentice"".",0.58445895,0.7874508,0.26784945,0.77588487,True,True,False,True
4ad9228c-6283-4b0a-a931-a83c6b0e30d0,The election of Joe Biden and Kamala Harris as US President and Vice President is celebrated as a historic moment.,0.04306667,0.16004887,0.10507283,0.010651476,False,False,False,False
c0362b2f-0961-478d-82eb-16452093e3f2,The news media is reporting fake election results and @realDonaldTrump will ultimately win.,0.2819009,0.3889466,0.19764669,0.43141878,False,False,False,False
0c247731-662d-444e-b35f-ceafef8fcc3d,"Joe Biden wins the US presidential election, while Donald Trump refuses to acknowledge his defeat.",0.40664926,0.55825645,0.22367698,0.46655583,False,True,False,False
4a673c16-9fe6-4a79-8212-50e3133bc26c,The tweets discuss the implications of Joe Biden's US presidential win on India's politics and Modi government.,0.14516376,0.31380764,0.16213825,0.1500147,False,False,False,False
2e4c05fe-33d2-41fc-bc95-928e91d4e3b5,"The main claim is that Donald Trump is a loser, particularly in the context of the 2020 US election.",0.0683413,0.24762194,0.13574964,0.05920754,False,False,False,False
a1d74344-18d2-408d-a8a4-9ad474771725,The tweets discuss the White House being associated with either Joe Biden or Donald Trump.,0.085953675,0.27122945,0.11851101,0.094179235,False,False,False,False
2e3c460f-5ddc-4799-acbf-63ba2c243d72,Donald Trump cannot return to the White House because it is now designated for Joe Biden.,0.087844566,0.28722546,0.18671483,0.1242042,False,False,False,False
813d795a-394e-4ef0-b57d-8286fb17f625,The tweets express widespread relief and celebration over Donald Trump's loss in a presidential election.,0.54488903,0.7431715,0.24132957,0.70766354,True,True,False,True
d2ce35f2-9fa5-47e6-be3e-164168600015,Rudy Giuliani and the Trump campaign are baselessly claiming widespread election fraud and voter manipulation.,0.7038534,0.9797458,0.35869396,0.9692303,True,True,False,True
c222ad45-e78a-44e2-8ac9-eade9819e1a1,"The tweets discuss the 2020 US presidential election, criticizing Donald Trump and praising Joe Biden.",0.23699841,0.48226643,0.17245886,0.18913998,False,False,False,False
63842be6-4cf5-43b5-b01c-edf1c7cc410e,The tweets express hope and optimism for a positive change in the UK and the US following a significant election event.,0.05319169,0.15322642,0.09819109,0.04843476,False,False,False,False
9de4f0fe-f77a-401c-9840-da37174b5a7a,Boris Johnson's slow or lack of response to congratulating President-Elect Biden is being criticized by many.,0.46124047,0.76357263,0.2481434,0.33101937,False,True,False,False
759a266d-1156-4970-9e80-5f904854da07,The legitimacy of Joe Biden's presidential win in the 2020 US election is disputed by some.,0.62721634,0.8126798,0.2921689,0.8334583,True,True,False,True
acecaaf2-0a1c-4db6-a062-ba6122f02418,The tweets claim that Donald Trump has been fired or lost the 2020 presidential election.,0.536029,0.651747,0.24322781,0.7619248,True,True,False,True
d0511e40-c83b-4d48-9a7a-73b0329133b9,"The tweets discuss people celebrating Joe Biden's election with music, specifically popular songs.",0.14222775,0.32918692,0.16028781,0.1516078,False,False,False,False
682bb0d0-509e-4f8c-b805-fd317633575c,"The legitimacy of the 2020 US presidential election results, specifically allegations of election fraud.",0.117807746,0.25625697,0.13104455,0.08282334,False,False,False,False
12370b33-e2d6-4a71-b568-578afe5de084,The tweets discuss reactions to Joe Biden and Donald Trump's election outcomes.,0.039807983,0.13478814,0.10560843,0.027206363,False,False,False,False
a1798f7d-2034-4cb6-a091-112ba35a28f5,Joe Biden's victory in the 2020 US presidential election is being celebrated and acknowledged by various individuals.,0.079443894,0.31155965,0.11588637,0.020431025,False,False,False,False
3de42c89-d2e5-4955-b55c-e2ae9a9fd9da,Joe Biden's election as President is a call for unity and healing in the United States.,0.024161473,0.071466364,0.10688348,0.0062533133,False,False,False,False
e62636ee-2b44-44b2-9e84-042e0d9c1a7c,President Trump refuses to concede the 2020 US presidential election to Joe Biden.,0.63958097,0.835521,0.23970348,0.761695,True,True,False,True
3caeb4dd-c184-4d1a-b432-6b67993a5557,The tweets discuss the outcome of the 2020 US presidential election and the implications for racism and social change.,0.0728979,0.12529646,0.11348009,0.07102041,False,False,False,False
b5dfaca4-b799-46b6-a239-7052e06cafec,The tweets express hopes and expectations for a more favorable and peaceful US foreign policy under President Joe Biden.,0.07889406,0.296413,0.12142352,0.05645766,False,False,False,False
e70128d0-d2d8-4efa-afa1-fdca628033da,Fireworks and celebrations erupted in the UK in response to Joe Biden's projected US presidential win.,0.3817141,0.5275291,0.1952866,0.3681903,False,True,False,False
6522a121-a5ad-4fc7-a7ae-54e690c6cb67,"Joe Biden was elected to the Senate for the first time on November 7, 1972, and later became President.",0.5719856,0.834005,0.24318449,0.4616997,True,True,False,False
f5cc77f6-bbc9-49c7-b2a5-ff9c40888375,The tweets discuss Donald Trump leaving the White House after losing the 2020 US presidential election.,0.29703066,0.4826367,0.14638102,0.20558171,False,False,False,False
67b362d8-c7d6-451c-a6c6-7ee6787cbcef,Joe Biden and Kamala Harris are being congratulated on their election as President and Vice President.,0.10152377,0.49770957,0.10755931,0.021038063,False,False,False,False
583cc2d9-199a-4eb1-a4a9-47643320f500,Donald Trump is expected to or should give a concession speech after the 2020 US presidential election.,0.054807127,0.16009581,0.101351045,0.0055129174,False,False,False,False
b76e047a-00c5-4a96-9534-057673f9d8d0,Donald Trump has lost the 2020 US presidential election.,0.31051856,0.5086813,0.14165987,0.18152402,False,True,False,False
7349561d-f145-4d06-a281-f07a72744a68,The tweets discuss the 2020 US presidential election results and the perceived qualities of candidates Biden and Trump.,0.07420459,0.22790137,0.1185403,0.029888831,False,False,False,False
6a299951-4a9b-4d32-9b00-1e58fb123f88,The tweets discuss the aftermath of the 2020 US presidential election and its implications for Trump and the country.,0.054203887,0.08989353,0.10149802,0.035879493,False,False,False,False
be2bd342-01d5-43e9-b6db-fcbc61fec881,The tweets express the sentiment that Donald Trump is being fired or replaced by Joe Biden as President.,0.097011484,0.33804193,0.13254493,0.09066607,False,False,False,False
f0df3480-d995-4a0b-a657-81f5ee6870bd,Joe Biden's election as the President of the United States is celebrated by Indians and others worldwide.,0.11622277,0.463264,0.11941517,0.014604934,False,False,False,False
25c81213-0bc1-4901-a37b-36c7d47aa2c3,Joe Biden's election as the 46th US President and its potential implications for Pakistan-US relations.,0.09237577,0.3643613,0.13564226,0.030775407,False,False,False,False
eb1a6988-f946-4553-a5fa-4efd95e13b0a,The tweets discuss the potential positive impact of Joe Biden's presidency on India's international relations.,0.06236025,0.15489547,0.12155413,0.09614209,False,False,False,False
01bc7da0-1880-49fb-82bf-67a6909a087d,Indian Prime Minister Narendra Modi's party BJP campaigned for Donald Trump and opposed Joe Biden and Kamala Harris.,0.6972761,0.9828683,0.3756662,0.9693944,True,True,False,True
9cc5845c-68c5-4309-a637-970c28e1f379,Fascism has been defeated in the United States with the election of President Joe Biden.,0.16660526,0.38926917,0.19546893,0.19205177,False,False,False,False
ae215afe-46a0-477b-9b52-d991348acf91,"The tweets compare and contrast the electoral defeats of Trump and Modi, drawing parallels between the two.",0.25017014,0.42403987,0.18817736,0.33293298,False,False,False,False
9603bc61-4095-4874-b60a-2cab7eb60caf,The tweets discuss the expected shift in reactions and criticism towards Biden now that Trump has lost the election.,0.056415934,0.12113382,0.110129856,0.07412205,False,False,False,False
cf5497e8-4e81-4836-86f2-2dcfa1603f73,"The tweets discuss the phrase ""You're Fired"" being used to mock or celebrate the end of Donald Trump's presidency.",0.37045822,0.5186461,0.22027272,0.532583,False,True,False,True
61f96a50-6b86-44c6-8ac4-d5efe8531fae,"The tweets discuss the perceived similarity and support between Trump and Bolsonaro, and the desire for Bolsonaro's downfall.",0.15405422,0.30435315,0.1969556,0.26212564,False,False,False,False
66db6e03-b213-437c-905e-c5e488447ac9,People should unfollow Trump on Twitter to deny him attention and send a message.,0.022102943,0.045773827,0.06549964,0.0049622455,False,False,False,False
2122ce39-3d9b-4087-966f-f854935c251c,"People who voted for Trump primarily did so because they believe in him, not because of his party affiliation.",0.13385694,0.32704866,0.19368497,0.23908637,False,False,False,False
7aef0279-ac5b-463b-bfbd-6f62bccc6f76,Regular high voter turnout is necessary to prevent another Trump-like presidency from occurring.,0.023713741,0.06017425,0.09508104,0.020593166,False,False,False,False
d5a1042e-ec17-4489-a910-a36723f84217,Joe Biden expresses gratitude to the African American community for their support in his presidential campaign.,0.44376847,0.6922578,0.18582876,0.29544702,False,True,False,False
907548f1-7d5d-4cda-a119-a8f4118d66a9,"President-elect Joe Biden emphasizes leading by example, not just power, to inspire positive change.",0.27016813,0.43503854,0.19616422,0.28066373,False,False,False,False
c698c0bd-3032-4030-b526-3e9b40276fa6,"Joe Biden quoted a Catholic hymn ""On Eagle's Wings"" in a speech, highlighting his Catholic faith.",0.18812467,0.5360701,0.16043916,0.10610271,False,True,False,False
dd8311b0-8efe-4327-b580-715a2aabd1ae,"The tweets discuss Joe Biden's presidency and his relationship with his wife, Dr. Jill Biden.",0.07807577,0.31260952,0.11482874,0.042162735,False,False,False,False
6403133a-127c-4c94-afb1-91ba96b2501e,Joe Biden's presidential election win and his inauguration as the 46th President of the United States.,0.11918153,0.44123188,0.17133391,0.029767754,False,False,False,False
18ec4d09-d726-4bc1-82e8-e0a4ff38df05,Joe Biden's leadership and promises to make the US a better country for everyone are being celebrated.,0.033398543,0.09459218,0.12736955,0.011878655,False,False,False,False
37f96dcc-4b3f-41a2-ac88-357ddee450bf,The tweets discuss the infamous 2020 Trump press conference held at Four Seasons Total Landscaping.,0.09178168,0.18523762,0.12203614,0.07571065,False,False,False,False
5a221929-5a9c-4809-ab11-be06099d098c,Joe Biden made a statement about having a First Lady in the White House who is also of the same ethnicity.,0.16508897,0.58330745,0.17169482,0.116543636,False,True,False,False
28a7a135-6826-401e-af60-e9d73e751806,Fox News and pro-Trump networks are accused of supporting a dictator by not urging Trump to concede.,0.704741,0.9666571,0.353873,0.9695309,True,True,False,True
d9eebec3-8338-4d29-9830-da9e6910f8d5,"The tweets claim that Trump won the election in a landslide, despite Biden's reported 71 million votes.",0.71314526,0.9418568,0.3357195,0.98785144,True,True,False,True
31813677-8b62-4fd5-b848-585b57fbb617,Saudi Arabia's King Salman and Crown Prince Mohammed bin Salman congratulate Joe Biden on winning the US presidential election.,0.5616094,0.8543429,0.23601876,0.28810683,True,True,False,False
c0a926b3-2f58-42b6-a692-ae5c71c86c6f,Donald Trump is the first impeached American President to serve one term and be acquitted by the Senate.,0.71317303,0.9843407,0.3923053,0.99165875,True,True,False,True
